path,category,decision,reason
research_output/long1_orderly_reset_loose_missing_good_support_residence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round2.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round2.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round2.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_round2.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_weak_side_balance_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_weak_side_balance_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_weak_side_balance_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_post2022_weak_side_balance_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_gate_state_population_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_gate_state_population_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_gate_state_population_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_prepost2022_gate_state_population_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_concentration_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_distribution_all_trades.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_distribution_historical_winners.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_reclaim_retest_before_recheck.trade_labels_2025_2026.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_concentration_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_all_trades.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_historical_winners.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.trade_labels_2025_2026.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_concentration_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_distribution_all_trades.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_distribution_historical_winners.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_reclaim_retest_round1.trade_labels_2025_2026.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_sponsored_family_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_sponsored_family_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_sponsored_family_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_sponsored_family_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_accepted_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_accepted_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_accepted_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_accepted_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_anchored_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_anchored_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_anchored_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_anchored_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_contained_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_contained_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_contained_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_contained_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_rejecting_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_rejecting_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_rejecting_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_rejecting_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_balanced_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_balanced_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_balanced_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_balanced_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
