path,category,size_bytes,insertions,deletions,decision,reason
research_output/long1_nonintact_earliest_divergence_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,408,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_nonintact_earliest_divergence_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,196,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_nonintact_earliest_divergence_round1.recommendation.csv,core_research_summaries,174,2,0,keep,summary-level research evidence retained
research_output/long1_nonintact_earliest_divergence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,117808,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_acceptance_persistence_validation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,359,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_acceptance_persistence_validation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,558,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_acceptance_persistence_validation_round1.recommendation.csv,core_research_summaries,931,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_acceptance_persistence_validation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,86696,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_intact_not_accepted_missing_layer_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,171,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_intact_not_accepted_missing_layer_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,427,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_intact_not_accepted_missing_layer_round1.recommendation.csv,core_research_summaries,798,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_intact_not_accepted_missing_layer_round1.trade_labels_all.csv,detailed_generated_audit_csvs,86499,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_late_slice_mode_audit_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,363,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_late_slice_mode_audit_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,466,9,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_late_slice_mode_audit_round1.recommendation.csv,core_research_summaries,568,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_late_slice_mode_audit_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96878,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_loose_missing_good_support_residence_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,221,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_loose_missing_good_support_residence_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,473,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_loose_missing_good_support_residence_round1.recommendation.csv,core_research_summaries,680,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_loose_missing_good_support_residence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,87755,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,903,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,471,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.recommendation.csv,core_research_summaries,967,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_parent_underprepared_round1.trade_labels_all.csv,detailed_generated_audit_csvs,67462,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,159,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,349,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.recommendation.csv,core_research_summaries,604,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_post2022_accepted_core_alignment_round1.trade_labels_all.csv,detailed_generated_audit_csvs,97085,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,436,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,425,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.recommendation.csv,core_research_summaries,616,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_post2022_positive_relocation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,97143,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,385,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,503,9,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.recommendation.csv,core_research_summaries,573,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_post2022_scope_audit_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96919,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,212,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,434,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.recommendation.csv,core_research_summaries,893,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_pre_acceptance_gate_round1.trade_labels_all.csv,detailed_generated_audit_csvs,85689,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,384,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,966,13,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.recommendation.csv,core_research_summaries,581,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.trade_labels_all.csv,detailed_generated_audit_csvs,97185,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,317,9,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,1017,11,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.recommendation.csv,core_research_summaries,621,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.trade_labels_all.csv,detailed_generated_audit_csvs,100654,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,195,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,224,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round1.recommendation.csv,core_research_summaries,217,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_round1.trade_labels_all.csv,detailed_generated_audit_csvs,41287,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round2.group_comparison_summary.csv,detailed_generated_audit_csvs,208,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round2.group_distribution_summary.csv,detailed_generated_audit_csvs,268,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_round2.recommendation.csv,core_research_summaries,229,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_round2.trade_labels_all.csv,detailed_generated_audit_csvs,41323,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,777,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,484,10,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.recommendation.csv,core_research_summaries,993,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_acceptance_boundary_round1.trade_labels_all.csv,detailed_generated_audit_csvs,69919,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,591,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,1091,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.recommendation.csv,core_research_summaries,694,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.trade_labels_all.csv,detailed_generated_audit_csvs,94976,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,479,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,541,9,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.recommendation.csv,core_research_summaries,742,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96628,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,592,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,1243,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.recommendation.csv,core_research_summaries,705,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96759,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,236,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,482,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.recommendation.csv,core_research_summaries,610,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_support_residence_specificity_round1.trade_labels_all.csv,detailed_generated_audit_csvs,87729,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,207,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,890,13,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.recommendation.csv,core_research_summaries,817,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96833,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,2104,19,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,499,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.recommendation.csv,core_research_summaries,624,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.trade_labels_all.csv,detailed_generated_audit_csvs,87786,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,575,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,499,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.recommendation.csv,core_research_summaries,816,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_stack_validation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,87786,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,194,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,855,13,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.recommendation.csv,core_research_summaries,443,2,0,keep,summary-level research evidence retained
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96965,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,309,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,283,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.recommendation.csv,core_research_summaries,536,2,0,keep,summary-level research evidence retained
research_output/long1_post2022_accepted_side_nearmiss_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96194,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,432,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,315,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.recommendation.csv,core_research_summaries,725,2,0,keep,summary-level research evidence retained
research_output/long1_post2022_accepted_side_recurrence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,96197,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,400,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,339,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.recommendation.csv,core_research_summaries,224,2,0,keep,summary-level research evidence retained
research_output/long1_post2022_survivor_vs_fragility_round1.trade_labels_all.csv,detailed_generated_audit_csvs,107732,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,282,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,434,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.recommendation.csv,core_research_summaries,197,2,0,keep,summary-level research evidence retained
research_output/long1_post2022_upstream_fragility_components_round1.trade_labels_all.csv,detailed_generated_audit_csvs,105659,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_weak_side_balance_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,345,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_weak_side_balance_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,506,9,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_post2022_weak_side_balance_round1.recommendation.csv,core_research_summaries,157,2,0,keep,summary-level research evidence retained
research_output/long1_post2022_weak_side_balance_round1.trade_labels_all.csv,detailed_generated_audit_csvs,103619,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,307,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,939,11,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.recommendation.csv,core_research_summaries,263,2,0,keep,summary-level research evidence retained
research_output/long1_pre2022_accepted_side_partial_buildup_round1.trade_labels_all.csv,detailed_generated_audit_csvs,99146,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,259,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,394,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.recommendation.csv,core_research_summaries,273,2,0,keep,summary-level research evidence retained
research_output/long1_pre2022_compact_completion_separator_round1.trade_labels_all.csv,detailed_generated_audit_csvs,110396,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,397,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,915,11,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.recommendation.csv,core_research_summaries,290,2,0,keep,summary-level research evidence retained
research_output/long1_pre2022_nonintact_buildup_driver_round1.trade_labels_all.csv,detailed_generated_audit_csvs,112015,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,281,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,694,9,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.recommendation.csv,core_research_summaries,164,2,0,keep,summary-level research evidence retained
research_output/long1_prepost2022_accepted_side_density_round1.trade_labels_all.csv,detailed_generated_audit_csvs,97714,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,461,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,973,12,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.recommendation.csv,core_research_summaries,207,2,0,keep,summary-level research evidence retained
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.trade_labels_all.csv,detailed_generated_audit_csvs,109182,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,493,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,1304,20,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.recommendation.csv,core_research_summaries,211,2,0,keep,summary-level research evidence retained
research_output/long1_prepost2022_boundary_breadth_balance_round1.trade_labels_all.csv,detailed_generated_audit_csvs,101500,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,248,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,758,10,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.recommendation.csv,core_research_summaries,193,2,0,keep,summary-level research evidence retained
research_output/long1_prepost2022_buildup_population_loss_round1.trade_labels_all.csv,detailed_generated_audit_csvs,111971,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,235,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,730,10,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.recommendation.csv,core_research_summaries,215,2,0,keep,summary-level research evidence retained
research_output/long1_prepost2022_directional_pathway_survival_round1.trade_labels_all.csv,detailed_generated_audit_csvs,110570,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_gate_state_population_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,265,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_gate_state_population_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,804,10,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_prepost2022_gate_state_population_round1.recommendation.csv,core_research_summaries,184,2,0,keep,summary-level research evidence retained
research_output/long1_prepost2022_gate_state_population_round1.trade_labels_all.csv,detailed_generated_audit_csvs,110591,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_concentration_summary.csv,detailed_generated_audit_csvs,664,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,194,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_distribution_all_trades.csv,detailed_generated_audit_csvs,243,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.label_distribution_historical_winners.csv,detailed_generated_audit_csvs,276,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.recommendation.csv,core_research_summaries,271,2,0,keep,summary-level research evidence retained
research_output/long1_reclaim_retest_before_recheck.trade_labels_2025_2026.csv,detailed_generated_audit_csvs,1365,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_before_recheck.trade_labels_all.csv,detailed_generated_audit_csvs,30115,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_concentration_summary.csv,detailed_generated_audit_csvs,632,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,116,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_all_trades.csv,detailed_generated_audit_csvs,257,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_historical_winners.csv,detailed_generated_audit_csvs,277,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.recommendation.csv,core_research_summaries,256,2,0,keep,summary-level research evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.trade_labels_2025_2026.csv,detailed_generated_audit_csvs,1359,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_reclaim_confirm.trade_labels_all.csv,detailed_generated_audit_csvs,29094,88,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_concentration_summary.csv,detailed_generated_audit_csvs,664,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,194,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_distribution_all_trades.csv,detailed_generated_audit_csvs,243,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.label_distribution_historical_winners.csv,detailed_generated_audit_csvs,276,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.recommendation.csv,core_research_summaries,271,2,0,keep,summary-level research evidence retained
research_output/long1_reclaim_retest_round1.trade_labels_2025_2026.csv,detailed_generated_audit_csvs,1365,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_reclaim_retest_round1.trade_labels_all.csv,detailed_generated_audit_csvs,30115,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_sponsored_family_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,226,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_sponsored_family_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,292,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_sponsored_family_round1.recommendation.csv,core_research_summaries,252,2,0,keep,summary-level research evidence retained
research_output/long1_sponsored_family_round1.trade_labels_all.csv,detailed_generated_audit_csvs,41804,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,3440,21,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,489,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
